Date,Open,Low,High,Close,Avg,Volume,Count
30.06.2023,1 082.50,1 072.00,1 088.75,1 080.40,1 077.25,868 055 761.50,14 412
29.06.2023,1 086.75,1 074.00,1 095.00,1 079.80,1 081.15,913 768 060.50,13 602
28.06.2023,1 087.40,1 069.05,1 095.00,1 086.10,1 081.25,1 102 495 569.50,22 185
27.06.2023,1 080.10,1 062.00,1 097.60,1 087.60,1 085.05,1 908 141 491.00,24 314
26.06.2023,1 115.00,1 047.40,1 115.00,1 079.55,1 083.65,3 544 948 526.00,37 575
23.06.2023,1 113.00,1 072.60,1 117.50,1 084.55,1 096.85,3 453 877 850.50,37 505
22.06.2023,1 126.80,1 110.90,1 148.00,1 115.15,1 131.10,5 148 100 689.00,66 349
21.06.2023,1 097.90,1 086.75,1 138.00,1 127.30,1 114.85,4 055 180 478.50,49 758
20.06.2023,1 064.90,1 060.35,1 105.60,1 098.00,1 092.30,4 047 086 111.50,45 875
19.06.2023,1 067.20,1 055.75,1 075.40,1 064.90,1 064.15,1 632 536 679.50,26 733
16.06.2023,1 047.00,1 042.05,1 071.10,1 067.10,1 062.65,2 549 245 701.00,33 165
15.06.2023,1 036.40,1 032.00,1 048.50,1 045.00,1 040.35,1 232 144 072.00,17 101
14.06.2023,1 037.25,1 030.00,1 047.00,1 039.50,1 039.25,1 164 001 540.50,16 575
13.06.2023,1 032.00,1 025.00,1 040.00,1 035.80,1 032.10,1 627 119 575.50,16 866
09.06.2023,1 033.80,1 026.10,1 036.75,1 031.30,1 030.15,604 172 715.50,8 190
08.06.2023,1 034.00,1 020.85,1 036.90,1 033.70,1 029.15,997 623 982.50,12 234
07.06.2023,1 027.00,1 020.05,1 043.20,1 031.50,1 033.95,2 211 400 359.50,22 305
06.06.2023,1 018.50,993.50,1 035.10,1 028.75,1 012.90,9 060 922 838.50,74 854
05.06.2023,1 060.00,995.00,1 060.00,1 018.20,1 026.80,3 456 247 933.50,40 080
02.06.2023,1 065.45,1 050.10,1 069.00,1 055.00,1 059.05,1 553 967 089.00,22 390
01.06.2023,1 060.05,1 053.90,1 070.50,1 062.25,1 063.40,1 009 417 499.00,12 767
31.05.2023,1 057.60,1 037.05,1 077.75,1 059.40,1 057.95,2 110 855 099.00,25 229
30.05.2023,1 064.80,1 040.20,1 079.35,1 051.20,1 060.85,2 593 524 681.00,26 865
29.05.2023,1 025.00,1 022.00,1 099.60,1 077.30,1 066.60,4 672 865 116.00,46 248
26.05.2023,1 007.10,1 005.00,1 022.50,1 020.15,1 015.35,828 435 426.50,14 009
25.05.2023,1 015.00,999.00,1 016.85,1 005.40,1 006.55,765 056 678.00,12 429
24.05.2023,1 012.20,1 005.05,1 019.75,1 012.80,1 013.60,1 091 466 862.00,17 979
23.05.2023,995.10,984.00,1 020.00,1 005.30,1 000.20,2 460 056 280.00,34 916
22.05.2023,1 020.60,993.00,1 026.50,995.40,1 004.75,1 386 828 793.00,23 119
19.05.2023,1 020.00,985.00,1 027.80,1 017.50,1 008.15,4 095 637 704.00,44 881
18.05.2023,1 044.70,1 028.05,1 044.75,1 033.75,1 033.90,1 122 604 645.00,16 655
17.05.2023,1 050.00,1 039.00,1 051.00,1 044.80,1 043.75,716 993 203.00,11 165
16.05.2023,1 052.60,1 045.20,1 055.00,1 051.25,1 050.40,961 724 359.50,13 418
15.05.2023,1 048.50,1 046.25,1 056.60,1 051.05,1 051.15,1 160 091 983.00,18 930
12.05.2023,1 044.50,1 034.10,1 052.20,1 045.40,1 044.00,1 356 847 888.50,19 005
11.05.2023,1 077.70,1 025.20,1 079.30,1 043.95,1 060.20,5 601 970 733.00,54 344
10.05.2023,1 050.70,1 050.00,1 075.00,1 074.25,1 066.70,2 566 423 061.00,25 833
08.05.2023,1 046.00,1 044.30,1 055.00,1 050.70,1 051.95,503 160 655.00,5 821
05.05.2023,1 060.00,1 035.15,1 062.00,1 047.40,1 047.15,1 707 592 233.50,23 922
04.05.2023,1 034.55,1 030.00,1 060.00,1 057.50,1 049.85,2 781 511 614.00,32 819
03.05.2023,1 048.30,1 021.35,1 052.70,1 031.95,1 036.55,2 082 694 940.50,24 602
02.05.2023,1 032.55,1 028.00,1 049.00,1 046.00,1 039.50,1 728 079 828.00,19 099
28.04.2023,1 058.60,1 000.10,1 060.80,1 040.40,1 044.35,2 376 349 982.50,22 851
27.04.2023,1 058.50,1 050.60,1 064.50,1 058.60,1 059.80,1 629 204 812.00,15 457
26.04.2023,1 055.50,1 050.00,1 059.20,1 054.30,1 055.10,1 248 614 997.00,16 262
25.04.2023,1 055.50,1 042.90,1 060.00,1 054.30,1 051.50,1 763 628 123.50,16 836
24.04.2023,1 038.00,1 037.00,1 059.50,1 054.00,1 052.45,2 295 576 647.00,24 764
21.04.2023,1 038.00,1 025.00,1 043.75,1 038.25,1 035.90,1 238 584 968.50,15 050
20.04.2023,1 020.50,1 010.10,1 047.00,1 041.10,1 032.15,2 480 008 875.00,25 702
19.04.2023,1 041.95,1 012.50,1 041.95,1 019.75,1 024.70,2 777 967 123.00,31 420
18.04.2023,1 036.80,1 024.50,1 048.80,1 042.15,1 036.90,3 317 693 666.50,34 642
17.04.2023,988.30,984.95,1 036.95,1 035.40,1 017.35,6 253 891 920.00,62 598
14.04.2023,989.30,972.50,997.60,983.50,986.30,2 856 540 793.50,31 826
13.04.2023,969.90,966.10,988.85,988.30,979.20,2 416 294 281.00,23 608
12.04.2023,967.90,956.75,976.75,967.30,966.30,1 377 498 219.00,15 242
11.04.2023,968.75,955.75,990.95,961.90,975.75,3 864 436 442.50,41 242
10.04.2023,958.00,955.55,968.65,966.65,964.40,1 165 683 597.00,13 596
07.04.2023,960.10,951.65,964.50,960.00,958.50,959 717 950.00,13 759
06.04.2023,966.75,957.20,971.00,958.95,965.80,1 202 217 433.00,16 159
05.04.2023,975.00,962.60,978.90,969.90,970.30,1 896 785 782.00,22 806
04.04.2023,960.00,955.00,975.00,972.50,965.85,2 415 383 402.50,28 194
03.04.2023,942.10,937.50,967.50,960.00,955.30,2 291 220 574.50,26 624
31.03.2023,948.25,934.50,950.00,944.15,942.50,1 337 717 509.00,16 102
30.03.2023,944.60,940.10,948.50,945.40,944.30,818 479 742.00,10 902
29.03.2023,941.50,940.60,946.85,942.75,943.25,854 680 874.00,13 143
28.03.2023,940.00,931.10,949.50,944.90,941.15,1 944 237 155.50,24 619
27.03.2023,946.55,934.10,949.50,940.85,940.90,1 844 737 074.00,24 806
24.03.2023,947.50,944.00,953.95,947.50,949.15,1 158 803 347.00,14 177
23.03.2023,953.10,943.10,959.00,948.80,951.20,2 476 271 020.00,28 848
22.03.2023,932.05,928.90,953.20,948.80,943.90,2 484 663 523.50,33 166
21.03.2023,939.00,926.15,942.95,931.00,934.65,1 720 342 644.50,25 874
20.03.2023,949.40,937.50,960.00,941.95,949.15,3 907 598 875.50,43 155
17.03.2023,924.95,922.00,947.50,941.20,933.25,3 062 533 166.50,33 668
16.03.2023,926.05,917.80,932.00,922.00,924.95,1 769 854 195.00,23 299
15.03.2023,923.90,906.45,937.00,926.85,925.00,5 256 028 377.00,58 920
14.03.2023,943.00,919.10,948.80,923.95,934.45,4 794 472 937.00,56 553
13.03.2023,908.00,905.10,939.50,939.50,926.20,6 570 669 733.50,77 380
