Date,Open,Low,High,Close,Avg,Volume,Count
04.08.2025,305.30,304.50,308.12,307.95,306.28,8 705 418 280.86,188 489
01.08.2025,305.41,302.89,307.50,304.22,305.32,5 640 029 361.96,113 871
31.07.2025,303.90,302.81,305.79,304.95,304.38,6 052 599 147.20,48 000
30.07.2025,305.58,303.20,306.20,303.30,304.35,4 412 739 606.10,44 836
29.07.2025,304.77,303.05,308.26,305.26,305.41,9 375 226 490.20,71 680
28.07.2025,309.35,303.54,309.95,303.97,306.16,12 776 839 043.70,116 686
25.07.2025,310.86,306.00,311.76,308.93,309.28,15 731 070 355.10,103 833
24.07.2025,313.09,309.75,313.99,310.83,311.31,8 668 962 709.70,54 938
23.07.2025,311.00,310.78,314.49,313.08,313.33,11 718 452 317.20,64 487
22.07.2025,310.65,308.55,311.72,310.67,310.33,8 360 752 088.20,89 050
21.07.2025,309.69,309.31,314.56,310.40,311.37,18 307 430 351.30,134 141
18.07.2025,300.45,300.25,309.40,309.00,304.88,35 354 690 605.00,232 674
17.07.2025,321.26,321.19,329.23,327.05,326.03,29 731 917 686.30,172 822
16.07.2025,320.00,319.54,322.00,321.58,320.82,11 827 832 481.60,103 127
15.07.2025,318.16,316.60,320.43,319.99,319.11,12 910 720 451.20,96 917
14.07.2025,310.00,304.38,318.85,317.97,311.40,19 004 266 500.90,157 860
11.07.2025,314.50,308.85,317.88,309.88,311.68,12 241 821 099.60,84 134
10.07.2025,310.77,310.50,315.07,314.01,313.52,7 434 156 902.40,62 819
09.07.2025,310.01,307.60,312.30,310.09,309.70,9 252 314 230.60,82 962
08.07.2025,313.34,309.60,315.31,309.71,313.19,7 996 138 126.90,62 375
07.07.2025,319.50,312.82,320.60,313.50,316.86,9 787 005 611.30,96 248
04.07.2025,318.85,317.50,321.41,319.44,319.47,5 689 934 411.00,45 614
03.07.2025,319.53,318.74,321.50,319.17,320.46,6 500 049 426.20,51 085
02.07.2025,318.96,317.41,319.85,319.43,318.82,6 600 317 218.20,51 206
01.07.2025,316.69,316.30,319.60,318.42,318.18,6 964 251 168.60,52 743
30.06.2025,315.20,314.60,317.70,316.15,316.10,9 525 329 651.40,84 402
27.06.2025,313.03,313.00,315.50,315.18,314.26,5 982 192 972.00,49 152
26.06.2025,313.80,312.74,314.50,312.84,313.49,4 068 113 458.20,49 287
25.06.2025,311.65,311.57,314.29,313.78,313.45,6 341 067 887.70,59 893
24.06.2025,310.30,309.00,312.02,311.37,310.47,5 897 307 982.60,58 947
23.06.2025,310.90,308.04,311.44,310.17,309.64,4 938 806 149.60,64 077
20.06.2025,312.46,309.30,313.59,309.70,311.28,6 863 014 852.00,79 460
19.06.2025,313.41,312.14,316.45,312.46,314.16,9 522 281 144.40,79 498
18.06.2025,313.56,311.63,314.82,313.38,313.56,5 520 966 746.00,55 650
17.06.2025,311.61,310.50,314.93,313.56,313.45,7 304 100 659.30,70 425
16.06.2025,310.21,309.55,314.37,311.50,311.92,7 710 716 133.80,91 405
13.06.2025,313.28,309.53,313.39,310.20,310.97,4 174 681 243.70,44 706
11.06.2025,309.53,308.03,313.60,312.00,311.74,8 191 275 736.20,65 146
10.06.2025,311.21,307.55,313.30,308.68,309.84,8 619 271 205.50,69 343
09.06.2025,314.00,310.00,315.51,311.17,312.06,10 533 542 010.00,98 794
06.06.2025,318.35,312.52,325.43,313.13,318.60,32 500 344 718.10,178 720
05.06.2025,313.55,313.53,318.59,317.96,316.95,8 986 855 430.00,56 732
04.06.2025,314.00,311.17,318.29,313.23,315.34,16 958 795 557.50,139 748
03.06.2025,309.70,309.39,314.88,313.55,313.51,10 951 973 458.00,111 521
02.06.2025,309.31,300.51,311.99,309.63,306.21,16 712 545 745.10,140 741
30.05.2025,306.27,305.01,310.29,309.30,308.42,6 759 369 553.50,52 527
29.05.2025,308.61,305.66,309.95,306.65,307.65,7 398 147 137.40,59 741
28.05.2025,299.00,299.00,308.82,308.47,305.24,14 648 131 212.00,115 054
27.05.2025,297.73,293.08,299.90,298.70,297.87,7 673 014 298.00,76 741
26.05.2025,302.22,295.50,302.49,297.77,297.60,10 306 538 220.40,104 932
23.05.2025,302.66,301.33,305.00,302.22,302.63,5 198 782 407.70,55 671
22.05.2025,304.50,299.17,305.60,302.66,302.14,10 582 114 096.70,90 987
21.05.2025,306.17,302.89,307.56,303.98,305.16,6 242 559 258.50,59 925
20.05.2025,308.88,304.70,309.55,306.16,307.06,6 083 077 283.30,75 812
19.05.2025,306.34,306.01,313.00,308.33,309.83,16 945 367 750.90,130 441
16.05.2025,304.70,296.56,308.88,306.34,303.74,19 427 040 526.80,127 092
15.05.2025,304.20,300.49,307.77,304.72,303.39,14 406 540 059.20,116 327
14.05.2025,311.50,304.04,313.71,304.21,310.29,8 424 502 346.80,64 873
13.05.2025,310.80,309.61,312.50,311.24,311.12,7 704 228 262.30,60 895
12.05.2025,303.53,301.70,311.49,310.81,308.84,13 884 015 455.20,118 229
08.05.2025,302.90,300.61,306.00,302.15,303.69,6 320 270 506.90,49 338
07.05.2025,302.50,300.56,304.24,302.79,302.57,8 976 384 139.90,72 519
06.05.2025,294.65,292.05,304.75,302.02,299.47,14 773 158 821.50,117 339
05.05.2025,299.90,291.66,302.78,294.64,296.78,15 230 445 067.20,150 998
02.05.2025,307.80,299.70,307.80,299.96,302.82,5 981 323 146.00,61 549
30.04.2025,309.28,303.12,309.95,307.80,306.47,12 646 916 301.80,107 606
29.04.2025,314.99,308.10,315.45,309.41,311.46,9 421 538 560.50,86 299
28.04.2025,318.42,313.52,320.26,314.23,317.22,20 322 690 613.40,169 583
25.04.2025,310.85,310.71,317.87,316.69,314.47,16 278 145 183.50,122 035
24.04.2025,310.77,309.09,312.80,310.16,311.15,7 504 459 729.80,58 427
23.04.2025,313.00,305.55,314.98,310.00,309.37,18 205 856 288.00,112 156
22.04.2025,308.50,306.55,315.00,312.25,309.93,19 986 720 462.30,137 292
21.04.2025,302.67,301.76,308.70,308.12,306.24,15 696 937 031.40,111 702
18.04.2025,302.70,296.25,303.85,300.01,299.97,13 843 312 685.90,91 523
17.04.2025,300.89,300.41,305.07,304.80,302.76,11 378 109 269.20,84 311
16.04.2025,298.00,296.06,303.30,300.80,299.82,9 025 534 176.10,78 305
15.04.2025,296.51,295.60,300.45,297.99,298.33,7 237 200 065.20,55 506
14.04.2025,300.18,295.13,302.40,296.50,299.16,13 002 981 126.20,118 706
11.04.2025,293.00,292.80,300.48,299.81,298.17,15 032 498 602.80,106 590
10.04.2025,294.09,288.27,296.75,292.46,293.71,18 462 379 507.90,151 602
09.04.2025,280.91,276.33,294.48,293.40,284.99,31 178 982 733.20,221 893
08.04.2025,290.00,281.50,294.66,282.03,289.56,18 971 747 387.60,139 933
07.04.2025,285.25,275.76,294.00,287.56,284.47,42 133 204 557.90,331 119
04.04.2025,303.55,284.40,304.37,285.35,293.52,26 036 638 105.70,195 265
03.04.2025,306.21,296.00,309.20,302.09,302.05,15 830 422 691.60,133 538
02.04.2025,303.23,301.21,306.50,306.11,304.38,12 239 463 777.80,82 816
01.04.2025,310.50,302.70,312.90,303.24,307.88,14 189 067 837.80,106 638
31.03.2025,307.80,298.80,310.88,309.72,306.17,19 421 334 931.80,184 686
28.03.2025,311.96,305.65,313.65,308.04,309.04,16 031 305 830.60,125 114
27.03.2025,315.51,311.95,317.16,311.96,314.24,11 358 486 600.30,93 165
